"OCCUPATIONTYPE","OCCUPATIONID","RELATIONTYPE","SKILLID","SIGNALLINGVALUELABEL","SIGNALLINGVALUE","CREATEDAT","UPDATEDAT"
"escooccupation","68f1da5e90ad734984f80b7f","optional","68f1da5290ad734984f7d4e3","","","2025-10-17T05:56:17.594Z","2025-10-17T05:56:17.594Z"
"escooccupation","68f1da5e90ad734984f80aa6","optional","68f1da5290ad734984f7d4e3","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80386","essential","68f1da5290ad734984f7d4e4","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80d28","optional","68f1da5290ad734984f7d4e5","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f8069d","optional","68f1da5290ad734984f7d4e6","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f806a3","essential","68f1da5290ad734984f7d4e6","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f803a7","optional","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f803b0","optional","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80b28","optional","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f806aa","essential","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f8037d","essential","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80a45","essential","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80b2f","optional","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f8039d","optional","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f8068c","essential","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80a3f","essential","68f1da5290ad734984f7d4e7","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80476","essential","68f1da5290ad734984f7d4e8","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f804c4","optional","68f1da5290ad734984f7d4e8","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f804ba","optional","68f1da5290ad734984f7d4e8","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f802dd","optional","68f1da5290ad734984f7d4e8","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f804c2","essential","68f1da5290ad734984f7d4e8","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f809af","optional","68f1da5290ad734984f7d4e9","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f80330","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80321","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f803ba","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"localoccupation","68f1da5e90ad734984f80d57","","68f1da5290ad734984f7d4ea","low","1","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"localoccupation","68f1da5e90ad734984f80d54","","68f1da5290ad734984f7d4ea","low","0.013","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"localoccupation","68f1da5e90ad734984f80d64","","68f1da5290ad734984f7d4ea","low","0.013","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80ae7","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f804fc","optional","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5d90ad734984f801c9","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f806ba","essential","68f1da5290ad734984f7d4ea","","","2025-10-17T05:56:17.595Z","2025-10-17T05:56:17.595Z"
"escooccupation","68f1da5e90ad734984f803d9","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80550","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80557","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8051e","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80549","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f808d1","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8051d","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80ad5","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f806a6","essential","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80520","essential","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8057e","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80515","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f803c9","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80516","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8057a","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f808b0","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80513","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8035a","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80511","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80556","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8051b","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8058b","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f803a7","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f808d0","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8054b","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8051a","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80582","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8054c","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80572","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8057c","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80670","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5d90ad734984f80226","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80579","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80518","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8054e","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8051c","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8045e","essential","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80512","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5d90ad734984f80225","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f8057f","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.596Z","2025-10-17T05:56:17.596Z"
"escooccupation","68f1da5e90ad734984f80b11","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8042a","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8051f","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80404","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80403","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f808d4","optional","68f1da5290ad734984f7d4eb","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80349","essential","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8078a","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80d39","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80789","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80d38","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"localoccupation","68f1da5e90ad734984f80d51","","68f1da5290ad734984f7d4ec","medium","4","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f8037a","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f80646","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5d90ad734984f8020a","optional","68f1da5290ad734984f7d4ec","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"localoccupation","68f1da5e90ad734984f80d63","","68f1da5290ad734984f7d4ec","low","0.041","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"localoccupation","68f1da5e90ad734984f80d4e","","68f1da5290ad734984f7d4ec","low","0.041","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f805d2","optional","68f1da5290ad734984f7d4ed","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f805b4","essential","68f1da5290ad734984f7d4ed","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5e90ad734984f805ea","essential","68f1da5290ad734984f7d4ed","","","2025-10-17T05:56:17.597Z","2025-10-17T05:56:17.597Z"
"escooccupation","68f1da5d90ad734984f801a8","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f8078e","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f8019f","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801a2","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f8050a","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f8019e","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801a4","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80505","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801bc","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801a9","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f80237","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801a6","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f805c6","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804f1","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f8027d","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801bb","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804fe","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804fb","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801b3","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801c7","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801a7","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80507","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f808a8","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f805d4","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f804fd","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f80235","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f804f4","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f804fa","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80501","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804f2","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f805c5","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801a5","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f80234","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801ae","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804f6","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5e90ad734984f804ff","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80504","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f804f7","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80328","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80509","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801a1","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80526","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f80565","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801c0","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.599Z","2025-10-17T05:56:17.599Z"
"escooccupation","68f1da5d90ad734984f801ac","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5d90ad734984f801a3","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f8052a","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f804f9","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f805c1","essential","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
"escooccupation","68f1da5e90ad734984f805c4","optional","68f1da5290ad734984f7d4ee","","","2025-10-17T05:56:17.598Z","2025-10-17T05:56:17.598Z"
