"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED"
"687671b5ebd2bf665349a90a","http://data.europa.eu/esco/skill/0d9570c4-76bd-41f5-a050-c692716b7e5a","564863bd-b9e9-4c27-aa26-e53996733a6b
ee8b7554-414f-4ac1-a19b-e820e4a732f7
b3248063-8b74-414d-9b6e-62a7f01f736b
acf1be93-010f-44d5-9d64-46f0a0856671
bfda510b-6fe9-4f03-8827-36332e702015","","","sector-specific","skill/competence","lift stacks of paper","lift stacks of paper
move stacks of paper
lifting stacks of paper
carry stacks of paper
lift stacks of papers
transport stacks of paper","Raise and replenish heaps of sheets, pages, covers on the machine table to align edges and feed the machine input.","false"
"687671b5ebd2bf665349a90b","http://data.europa.eu/esco/skill/0d9a7816-d3e4-4a6c-8fdc-4b4bbe278a85","e5b0aa5e-1fa7-4bb4-bba5-8b9931d37ea4
e6775f45-f5d9-41f2-9523-05e870f7b45d
9b58ea0a-2f7b-4fd5-ac94-eb1bbd2fc274
8e8569ef-6c02-41cb-86e8-9f3240eeba9c
a5822730-47f1-4a87-b08b-7c08185f2622","","","cross-sector","skill/competence","train staff on call quality assurance","upskill staff on call quality assurance
educate staff on call quality assurance
instruct staff on call quality assurance
teach staff on call quality assurance
train staff on call quality assurance
training staff on call quality assurance","Educate and train a staff of call centre agents, supervisors and managers in the Quality Assurance (QA) process.","false"
"687671b5ebd2bf665349a90c","http://data.europa.eu/esco/skill/0d9c959a-cdd4-41f7-aa82-5e2e25b27e3f","04671603-65bc-4e02-9dbc-91eb5751459f
bcabfc92-b629-49e3-9d0f-99b19a6ce5d6
c3f9e4d9-8566-4535-9bcc-dad3f06fa08c
bbf90f5d-fbaa-4788-bbe4-48404fefd58d
59aa581f-797e-41cf-ae14-968a0558a4f4","","","cross-sector","knowledge","social work theory","social work theories
apply social work theory to practice
theoretical framework of social work
social work theory
social work theoretical framework
development and characteristics of social work
fundamentals of social work","The development and characteristics of social work theories underpinned by social sciences and humanities.","false"
"687671b5ebd2bf665349a90d","http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127","92bea406-df26-48f4-b984-e65529c4bb9c
6709b87b-0b17-4287-9e54-e9f754926ab3
e3068283-9021-459f-bc34-e0990abc3c05
97a656c4-6950-4ce9-bcba-3069f09cff99
6b4d6518-1f02-4026-a962-9e992dc774a8","","","cross-sector","skill/competence","communicate with customers","talk with customers
communicate with clients
help customers
respond to customer requests
assist customers
interact with customers
respond to customers
provide customer service
interact with clients
communicate with customers
engage with customers
supply customer service","Respond to and communicate with customers in the most efficient and appropriate manner to enable them to access the desired products or services, or any other help they may require.","false"
"687671b5ebd2bf665349a90e","http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56","8f69e9fd-86d4-4fde-8973-29e369b491a5
bdd7b2be-4d0a-467b-b58e-3725bda43c21
0fead926-d040-4d4c-94b8-70b7b6d520ee
f095d454-707f-4269-b9aa-173f15cd7d6e
5476dd43-d280-4940-a1f4-92cba74ddb0b","","","sector-specific","knowledge","ICT network routing","ICT network routing","The processes and techniques for choosing the best paths within an ICT network through which a packet can travel.","false"
"687671b5ebd2bf665349a90f","http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67","6110440c-bcdf-4939-9c48-730bba09560c
f9e1787d-5f19-44df-b2e4-8879472beafa
120b4d97-f96d-4833-a0b9-2d43658eea1a
c24503b4-4091-4125-9ee6-90b3ba56664b
282ab263-80c3-4060-ba08-258bda84242b","","","sector-specific","knowledge","internal risk management policy","internal risk management policy
risk management internal policy","The internal risk management policies that identify, assess and prioritise risks in an IT environment. The methods used to minimise, monitor and control the possibility and the impact of disastrous events that affect the reaching of business goals.","false"
"687671b5ebd2bf665349a910","http://data.europa.eu/esco/skill/0db1a833-e4b7-4cae-9c6f-ddcdd4326e85","41913d9d-04e4-47f7-bf6a-91fb9cc56176
e65664c8-6e9d-4da7-8875-690c6f80ed34
769a4b7b-0cdf-4cd7-a482-30329e560490
1a2f9b54-29ac-4312-b217-a46744435b71
6f652e6c-e3c4-49b4-91d7-d16e021618e4","","","cross-sector","knowledge","geographic areas","operations in geographic regions
operations in geographic areas
geographic regions
geographic ranges
operations in specific areas
operations in specific regions
geographic areas
geographical areas
geographical regions","Know the geographic area in detail; know where different organisations carry out operations.","false"
"687671b5ebd2bf665349a911","http://data.europa.eu/esco/skill/0dc4ee3d-3e51-4765-bc1c-996707beeea1","d397aa6f-f519-409e-b797-7f4577a3cded
8eb96ef9-9312-4430-bea0-13487c9853a8
292f3c72-d634-4962-bd05-97814dba082d
f355175a-5ed9-442c-b2ca-aadb73610709
eaadd1c7-ba8f-4254-a7b8-895fa337537c","","","transversal","skill/competence","understand written Sardinian","interpret written Sardinian
comprehend written Sard
make sense of written Sardinian
comprehend written Sardinian
understand Sardinian writing
read Sardinian
understand written Sardinian
understanding written Sardinian
comprehend written Sardu","Read and comprehend written texts in Sardinian.","false"
"687671b5ebd2bf665349a912","http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926","7c627c69-75df-4509-ba55-ffe1dffc30e7
bbbaf7bc-3921-4965-adcd-a804dd140d56
92953fad-16e5-4bd9-a7e2-806715dc85fa
88c450a0-6674-46c8-86b7-85c8df7e9217
5eee9fd0-8961-42b2-8a7a-90c4f7b317d3","","","sector-specific","skill/competence","assess ICT knowledge","capture IT knowledge
capture ICT knowledge
assess ICT knowledge","Evaluate the implicit mastery of skilled experts in an ICT system to make it explicit for further analysis and usage.","false"
"687671b5ebd2bf665349a913","http://data.europa.eu/esco/skill/0dc8813a-cebd-4a42-acc8-9a7c4e6e3663","a149c83e-769f-4db2-b177-17ac2de22d58
ea3876ef-9228-4cf1-a496-e62c071fd2c2
0e4e801d-2a4c-4260-aaad-280e176341e5
d5f3e8a1-834d-45d2-baec-8b050a06b6f5
4829d1f5-7d59-4b21-8653-a79816030f10","","","cross-sector","skill/competence","test procedures in electricity transmission","test procedures in electricity transmission
test procedures in transmission of electricity
checking procedures in electricity transmission
testing procedures in electricity transmission
check procedures in electricity transmission","Perform tests on powerlines and cables, as well as other equipment used for the transmission of electrical power, in order to ensure the cables are well insulated, the voltage can be controlled well, and the equipment is compliant with regulations.","false"
"687671b5ebd2bf665349a914","http://data.europa.eu/esco/skill/0dcbf7c5-bedf-4485-b16b-23df54443864","a20bf492-da86-467e-9f1a-7c07afb9941b
47856417-362f-4e4f-a978-2a5c535586a7
2c9f33e7-6586-4618-af8e-ad137e099c21
fd567f74-1e16-43d6-a5c4-6df30ba10e61
63ca6562-a852-4fd2-a750-9fceefd22090","","","sector-specific","skill/competence","translate requirement concepts into content","translate requirement concepts into content","Develop digital content by following given requirements and guidelines.","false"
"687671b5ebd2bf665349a915","http://data.europa.eu/esco/skill/0dcea846-04b4-4ffc-8c75-a35c991454b1","dc2d042c-82fe-4f60-a878-f0660e21ca3c
12e7f6ab-298a-441a-832e-7066bc665259
91fd1dff-23bb-44a0-88be-d1681724649f
c48b9ce2-a9bc-4458-b9db-4c56ab8d9a63
1818d8c9-a1a3-4910-af68-52e9a8469f3b","","","cross-sector","skill/competence","apply first response","undertake first response
deliver first response
administer first aid
apply first response
deliver first aid
implement first response
administer first response
implement first aid
undertake first aid","Respond to medical or trauma emergencies and care for the patient in a manner compliant with health and safety regulations, assessing the legal and ethical issues of the situation, and provide proper pre-hospital care.","false"
"687671b5ebd2bf665349a916","http://data.europa.eu/esco/skill/0dd7a0f5-ec2e-47a8-9fa2-d9705f589d14","f8518c57-c992-4e64-a155-c945914011d8
c2b31b05-9075-435d-8342-f6fec15b94d8
c2da829b-8b39-4b95-93f1-d0f7012b8217
c03c69e1-9236-42bc-aa50-0f9e12240849
47f3e8fc-7624-4ae5-b16b-7853add20e85","","","occupation-specific","skill/competence","clean beer pipes","ensure beer pipes are washed clean
clean beer pipes
clean pipes of beer
wash beer tubes","Disinfect beer pipes on regular basis according to guidelines to ensure the beer is tasty and hygienic.","false"
"687671b5ebd2bf665349a917","http://data.europa.eu/esco/skill/0dd812f3-d012-435a-9c2a-09a9bc82e6bc","28614e25-7a1d-49d5-a672-ebaae606e254
7cf5832d-8e42-4b51-8385-4a97abe07bbc
458b0d8f-e116-40d0-97e0-8d7bed0fff8f
2917325a-8678-476c-97f0-4f1ff1f469cc
bba96046-6e3c-4a5a-b2ce-01bb85861345","","","sector-specific","knowledge","materials used in stoneware manufacturing","clay
materials for stoneware manufacture
materials used in stoneware manufacturing
stoneware manufacturing materials
non-refractory fire clay
manufacturing materials for stoneware
fire-clay","Characteristics and properties of the different materials used in the production of the vitreous ceramic made of stoneware clay, or in some cases of non-refractory fire-clay.","false"
"687671b5ebd2bf665349a918","http://data.europa.eu/esco/skill/0ddce721-52dd-485d-a2da-f3237c65dec7","ae047d9c-e3ed-4448-b509-03844df03850
ca727a48-f151-4475-b900-ea85fe32acdd
117d105f-8388-43aa-9ad1-04a5e7953192
4444e732-3f56-4088-ad35-74bd0e30e05a
87455f8f-78aa-44d6-adef-511c7beac0b3","","","occupation-specific","skill/competence","restore teeths' natural colour","bleach, clean or polish tooth
bring back teeths' natural colour
restore tooth's natural color
bring back natural color of teeth
bleach, clean or polish teeth
restore teeths' natural color
restore tooth's natural colour
restore teeths' natural colour","Bleach, clean or polish teeth to restore natural colour.","false"
"687671b5ebd2bf665349a919","http://data.europa.eu/esco/skill/0de0d575-1112-4f79-9d41-037f1ad18be9","6d62334c-3109-497e-86a9-194c35a8a045
3fa1e799-4ed4-439a-a946-397a845748fc
d33e615f-0a43-412e-8abe-7e20b6b07a8b
247cd25f-e3d3-4a0f-8693-45775fbd3944
822355e5-6de8-4ee5-ab7e-2d90631a1c79","","","sector-specific","skill/competence","deliver sophrology exercises","execute sophrology exercises
implement sophrology exercises
carry out sophrology exercises
carry out sophrology sessions
execute sophrology activities
deliver sophrology exercises
execute exercises in sophrology
implement exercises in sophrology
carry out sophrology activities
deliver exercises in sophrology","Teach sophrology exercises and attend to individual and group sessions, adapting them according to each persons' abilities and needs.","false"
"687671b5ebd2bf665349a91a","http://data.europa.eu/esco/skill/0de365a1-ca10-4563-8fc9-3e5787c6990e","2316895a-1205-4bb9-9ecf-7c1dd9ccbbc7
c30a8019-0357-426f-b59a-50a398b047cc
18524293-e116-406b-8758-ee53367e1bf5
bf5810ba-81dd-4219-87eb-0c33521a05de
a369f461-1945-476c-810e-b43673dace4c","","","occupation-specific","skill/competence","sell consumer electronics","sell home electronics
sell digital equipment
sell consumer electronics
sell electronic equipment
sell electronics
selling consumer electronics","Sell electronic consumer goods such as TVs, radios, cameras and other audio and video equipment. Provide advice on purchase decisions and try to meet customers wishes. Process payments.","false"
"687671b5ebd2bf665349a91b","http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220","eea6bab1-409c-4491-a8ec-a98f2b8f233e
96d27cee-848d-4b40-b2d1-ca0382c12c7a
d4a3f19c-a717-4ae7-b018-7c41a870ecd2
29defef7-164a-4c1a-8bf8-68926dba0080
1cc59a3a-9380-499e-b6f6-532173945962","","","sector-specific","knowledge","Lisp","Lisp","The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Lisp.","false"
"687671b5ebd2bf665349a91c","http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4","67eca5f3-68a5-4968-b9f9-f152fd869c23
db3b895e-2a04-41e3-9f03-0b56d6e8d895
cedf798b-943e-47dc-84dc-70e61c7cb274
eccc3ec7-a2e7-44fb-b6e6-8006fe6b7081
e9fbb777-ed70-4bf0-9b65-1ba5ff05f1b5","","","cross-sector","skill/competence","develop electronic test procedures","electronic test protocols developing
developing electronic test procedures
electronic test protocol developing
developing electronic test protocols
electronic test procedure developing
develop electronic test protocols
develop electronic test procedures
electronic test procedures developing","Develop testing protocols to enable a variety of analyses of electronic systems, products, and components.","false"
"687671b5ebd2bf665349a91d","http://data.europa.eu/esco/skill/0df0e777-3ecc-4c83-9220-d121a49c672e","15f4ed72-1c94-49b7-861f-2f4b7ddcd321
7eb6651f-fd01-47f5-9093-4b9076f5afc3
cc28daa3-67c0-4e10-972e-e376df7a1e52
6bbe61ae-ad6b-4e33-bd84-4f926229d654
33c85d15-c520-47df-9860-f40796982ad1","","","sector-specific","skill/competence","tend canning machine","watch canning machines
take care of canning machines
tend a canning machine
look after canning machines
tend canning machines
tend canning machine
mind canning machines","Tend canning machine powered by electricity or batteries in order to can various types of food.","false"
"687671b5ebd2bf665349a91e","http://data.europa.eu/esco/skill/0df2b2ab-393f-4fb3-bee0-9c50fd716b57","bd2c1120-e018-4522-afd2-2828a611d48e
baa411e2-b2b4-43bb-a39b-f5569c95e785
2de5941a-242d-4ecb-8122-40e89484ec84
53fe34a2-f1f8-49fe-88b6-86a18c33d994
2f80b895-9b9f-4033-8374-eb14e298da37","","","cross-sector","skill/competence","clean building facade","clean building facade
clean building's facade
wash building veneer
wash front side of building
cleaning building facade
wash building facade
clean building veneer
clean front side of building
clean building facades","Perform cleaning activities of the main face of a building, using appropriate equipment, as required by the complexity and height of the building.","false"
"687671b5ebd2bf665349a91f","http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3","21cec701-f991-4816-8582-6e1a29c275f7
8e05c73c-d16b-4554-be0a-589c68dd886c
4cbf765e-c80a-459d-9cf8-404e7b638b44
50d87ec7-e21e-4c91-a0e0-5e1cdd41ac35
4a5e0215-ce95-4757-b1a4-8def306a5e2b","","","cross-sector","skill/competence","maintain database","maintain databases
upkeep database
maintain database
repair database
preserve database
maintaining database
conserve database","Maintain a freelance database that offers extra support to your teams and is able to calculate negotiating costs.","false"
"687671b5ebd2bf665349a920","http://data.europa.eu/esco/skill/0e0b8991-4b24-4bb8-9113-df3ce43c1ff9","050dcba8-618b-47e3-87a1-93850b62d90f
e1ce44d4-117b-47da-bb49-f8b7aaa2999b
1363fcbb-86c5-42e4-995b-844601272ded
0af876c9-961d-4de0-b9bf-ab1a293996c9
b9b3a107-936f-48d0-bdfd-5bed9706a433","","","sector-specific","skill/competence","advise on mining environmental issues","give advice on mining environmental issues
advising about mining environmental issues
advising on mining environmental issues
advice giving on mining environmental issues
giving of advice on mining environmental issues
advising with regard to mining environmental issues
giving advice on mining environmental issues
advise on mining environmental issues
give advice about mining environmental issues","Advise engineers, surveyors, geotechnical staff and metallurgists on environmental protection and land rehabilitation related to mining activities.","false"
